id,Author,Text,User Location,Country_Code,Tweet Country,created_at,Unnamed: 7
1.37431756814884E+018,nonyalv, : Miami Beach has declared a state of emergency because Ron DeSantis prematurely declared a victory over COVID-19 and they're…,Brooklyn ✈️ Tampa ,Islamabad,None,2021-03-23 11:10:16,
1.37431757146234E+018,ejarbo, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,Philippines,None,None,2021-03-23 11:10:17,
1.37431757131968E+018,sunlorrie," : COVID-19 Vaccines 
(Saturday / 20-03-21)

‣ First dose: 492,106 (+4,640)
‣ Second dose: 183,840 (+2,777)
‣ Total: 675,…",website:,None,None,2021-03-23 11:10:17,
1.37431757248988E+018,NewsHawksLive," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:10:17,
1.37431757429765E+018,Suncat4,"One year on from first lockdown, Britain grieves for COVID-19 dead  ",United States,None,None,2021-03-23 11:10:17,
1.37431757454515E+018,carlosh79685810," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:10:18,
1.37431757532949E+018,DurhamRadioNews," : U.S. officials said AstraZeneca might have included outdated information from its Covid-19 vaccine trial, providing an “incomp…",Durham Region,None,None,2021-03-23 11:10:18,
1.37431758050526E+018,SCDAFF, : Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery after he tests Covid-19 positive - Times of India …,"Hyd, AP, India",None,None,2021-03-23 11:10:19,
1.37431758162928E+018,Tamale_Ghana,"Chancellor Angela Merkel announces that the country imposes an ""emergency brake"" and extends their nationwide lockd… ","Tamale, Ghana",None,None,2021-03-23 11:10:19,
1.37431758218292E+018,MoroccoCouncil, : 145 House Republicans refuse to say whether they've been vaccinated against COVID-19 ,"Rabat, Morocco",None,None,2021-03-23 11:10:19,
1.37431758274496E+018,schneiderleonid," : ‼HELP ‼

Not SB19 related, but I just want to help my close friend dahil nag positive sa Covid-19 and naka confine Papa…","Frankfurt on the Main, Germany",None,None,2021-03-23 11:10:19,
1.37431758482959E+018,WhistleGBR, : Jon Campbell: No Planet B responding to ‘black summer’ COVID-19 and the unfolding climate crisis- produced by Bronwyn John…,"Bethnal Green, London",USA,None,2021-03-23 11:10:20,
1.37431758578155E+018,II_LittleMan_II,"GBRraine reports a record 333 new fatalities from COVID-19 in the last 24 hours, thus bringing the nationwide death… ",,None,None,2021-03-23 11:10:20,
1.37431758640239E+018,scytheesh, _Health: British drugmaker AstraZeneca Plc may have provided an incomplete view of efficacy data on its COVID-19 vaccine from a…,"Eton, France",None,None,2021-03-23 11:10:20,
1.37431759070982E+018,BarryEdene,Feeling very proud of my class &amp,,IND,None,2021-03-23 11:10:21,
1.37431759121314E+018,exomalaysia_, : AstraZeneca's two-dose adenovirus-vectored vaccine had 79% efficacy in preventing symptomatic COVID-19 among adults in…,,None,None,2021-03-23 11:10:21,
1.37431759166211E+018,tallcedarofleb,"GBP/USD Outlook: Cable Falls To Six-Week Low, Deflated By Fading Risk Sentiment On Negative COVID-19 News… ","Beirut,  Lebanon",None,None,2021-03-23 11:10:22,
1.37431759201019E+018,laura___black, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:10:22,
1.37431759374662E+018,smllygoblue, : 23 Mar 2021: The Business Travellers Centre (BTC) is officially ready to welcome international business travellers . Serv…,,GBR,None,2021-03-23 11:10:22,
1.37431759842738E+018,rb_geromo,Free Webinar: A Business Guide on COVID-19 Vaccination Programs ,Parañaque City,None,None,2021-03-23 11:10:23,
1.37431759903568E+018,GeraldineLynch1,"_mbua_   He shouldn't be ashamed. This tweet is a warning to residents of his county,… ",Crosskeys,None,None,2021-03-23 11:10:23,
1.37431759918243E+018,OhRomeroo," : The COVID-19 vaccines are here. We'll see you soon. 

#ItsUpToYou ",,None,None,2021-03-23 11:10:23,
1.37431759886373E+018,Reuters,"Brother Reports Growing Demand for Print and Labeling Solutions for Mobile COVID-19 Testing Sites, Vaccine Receipts… ",Around the world,None,None,2021-03-23 11:10:23,
1.37431760317962E+018,afiajoanna," _SriLanka: 264,000 doses of COVID-19 vaccine just arrived in Colombo this morning, through  led supply operation #COVAX.…","Columbus, OH",None,None,2021-03-23 11:10:24,
1.37431760526424E+018,luchitosanchez, : Almost 28m people protected with first dose. We focus on the most vulnerable to this disease in cohorts 1-9 and ensuring…,"Panama City, Panama",None,None,2021-03-23 11:10:25,
1.37431760635458E+018,gillbajwa1," : Hey, nice to see regulators questioning science by press release from a #Covid vaccine maker.

Too bad they didn’t before…",,None,None,2021-03-23 11:10:25,
1.3743176075333E+018,offstream_news, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:10:25,
1.37431760760036E+018,JaneGI309,"kewgardens: One year on from the GBR's first lockdown, we've joined the Yellow Hearts to Remember campaign, supporti… ",,None,None,2021-03-23 11:10:25,
1.37431761046926E+018,mikmik_sb19," : COVID-19 Vaccines 
(Saturday / 20-03-21)

‣ First dose: 492,106 (+4,640)
‣ Second dose: 183,840 (+2,777)
‣ Total: 675,…",Central Luzon,None,None,2021-03-23 11:10:26,
1.37431761084253E+018,Jane8Toner,"The COVID-19 vaccination drive for individuals who are homebound continues this week, Mar 22 to 26. During this tim… ",Wurundjeri Country - Melbourne,None,None,2021-03-23 11:10:26,
1.3743176111446E+018,offstream_news," : Again, the vaccine does NOT stop you from contracting the virus, it limits its ability to get severely sick.",,None,None,2021-03-23 11:10:26,
1.37431761419805E+018,jens_140081, _Health: British drugmaker AstraZeneca Plc may have provided an incomplete view of efficacy data on its COVID-19 vaccine from a…,🏖☀️,None,None,2021-03-23 11:10:27,
1.37431761363182E+018,Southfield1W, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!, all of the children &amp, staff at Southfield. Today we had a virtual whole school ref… https://t.co/X9olrnO7GX,,None,None
1.37431761516265E+018,88DoubleDragon, : From Covid-19 treatment &amp,"Manila City, National Capital ",None,None,2021-03-23 11:10:27,
1.37431761502851E+018,BlackCentaurFX,AstraZeneca’s COVID-19 vaccine shows 79% efficacy in US trial  #lifesciences #pharmanews,"Kraków, Polska",None,None,2021-03-23 11:10:27,
1.37431761530959E+018,ElderSkir," : Hey, nice to see regulators questioning science by press release from a #Covid vaccine maker.

Too bad they didn’t before.",,None,None,2021-03-23 11:10:27,
1.37431761582536E+018,nadhiah, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,"-33.908722, 151.236511",AUS,None,2021-03-23 11:10:27,
1.37431761701667E+018,joyful681," : COVID-19 related death after January 20, 2020. Please keep funeral documentation. COVID-19 Funeral Assistance …","Hurst, TX",None,None,2021-03-23 11:10:28,
1.37431761762891E+018,muchey,"_mbua_   He shouldn't be ashamed. This tweet is a warning to residents of his county,… ","Nairobi, Kenya",None,None,2021-03-23 11:10:28,
1.37431761802331E+018,_BogusMcGee_," : The COVID-19 vaccines are here. We'll see you soon. 

#ItsUpToYou ",probably under a rock,None,None,2021-03-23 11:10:28,
1.37431761821187E+018,IMPharmaNews,"Brother Reports Growing Demand for Print and Labeling Solutions for Mobile COVID-19 Testing Sites, Vaccine Receipts… ",India,None,None,2021-03-23 11:10:28,
1.37431761871939E+018,RNAmbuldeniya," _SriLanka: 264,000 doses of COVID-19 vaccine just arrived in Colombo this morning, through  led supply operation #COVAX.…",Sri Lanka,None,None,2021-03-23 11:10:28,
1.37431762035108E+018,joshjay1969, : Almost 28m people protected with first dose. We focus on the most vulnerable to this disease in cohorts 1-9 and ensuring…,GBR,None,None,2021-03-23 11:10:28,
1.37431762068249E+018,Nildam85," : Hey, nice to see regulators questioning science by press release from a #Covid vaccine maker.

Too bad they didn’t before…",Norway,None,None,2021-03-23 11:10:29,
